Country,Province,City,Day,casos,obitos
Brasil,PB,Estado,2020-07-22,70972.0,1581.0
Brasil,PB,Estado,2020-07-23,73104.0,1618.0
Brasil,PB,Estado,2020-07-24,74550.0,1653.0
Brasil,PB,Estado,2020-07-25,75723.0,1675.0
Brasil,PB,Estado,2020-07-26,76153.0,1698.0
Brasil,PB,Estado,2020-07-27,76693.0,1727.0
Brasil,PB,Estado,2020-07-28,78175.0,1745.0
Brasil,PE,Estado,2020-02-25,0.0,0.0
Brasil,PE,Estado,2020-02-26,0.0,0.0
Brasil,PE,Estado,2020-02-27,0.0,0.0
Brasil,PE,Estado,2020-02-28,0.0,0.0
Brasil,PE,Estado,2020-02-29,0.0,0.0
Brasil,PE,Estado,2020-03-01,0.0,0.0
Brasil,PE,Estado,2020-03-02,0.0,0.0
Brasil,PE,Estado,2020-03-03,0.0,0.0
Brasil,PE,Estado,2020-03-04,0.0,0.0
Brasil,PE,Estado,2020-03-05,0.0,0.0
Brasil,PE,Estado,2020-03-06,0.0,0.0
Brasil,PE,Estado,2020-03-07,0.0,0.0
Brasil,PE,Estado,2020-03-08,0.0,0.0
Brasil,PE,Estado,2020-03-09,0.0,0.0
Brasil,PE,Estado,2020-03-10,0.0,0.0
Brasil,PE,Estado,2020-03-11,0.0,0.0
Brasil,PE,Estado,2020-03-12,2.0,0.0
Brasil,PE,Estado,2020-03-13,2.0,0.0
Brasil,PE,Estado,2020-03-14,2.0,0.0
Brasil,PE,Estado,2020-03-15,2.0,0.0
Brasil,PE,Estado,2020-03-16,2.0,0.0
Brasil,PE,Estado,2020-03-17,16.0,0.0
Brasil,PE,Estado,2020-03-18,16.0,0.0
Brasil,PE,Estado,2020-03-19,28.0,0.0
Brasil,PE,Estado,2020-03-20,30.0,0.0
Brasil,PE,Estado,2020-03-21,30.0,0.0
Brasil,PE,Estado,2020-03-22,37.0,0.0
Brasil,PE,Estado,2020-03-23,42.0,0.0
Brasil,PE,Estado,2020-03-24,42.0,0.0
Brasil,PE,Estado,2020-03-25,46.0,1.0
Brasil,PE,Estado,2020-03-26,48.0,3.0
Brasil,PE,Estado,2020-03-27,56.0,4.0
Brasil,PE,Estado,2020-03-28,68.0,5.0
Brasil,PE,Estado,2020-03-29,73.0,5.0
Brasil,PE,Estado,2020-03-30,78.0,6.0
Brasil,PE,Estado,2020-03-31,87.0,6.0
Brasil,PE,Estado,2020-04-01,95.0,8.0
Brasil,PE,Estado,2020-04-02,106.0,9.0
Brasil,PE,Estado,2020-04-03,136.0,10.0
Brasil,PE,Estado,2020-04-04,176.0,14.0
Brasil,PE,Estado,2020-04-05,201.0,21.0
Brasil,PE,Estado,2020-04-06,223.0,30.0
Brasil,PE,Estado,2020-04-07,352.0,34.0
Brasil,PE,Estado,2020-04-08,401.0,46.0
Brasil,PE,Estado,2020-04-09,555.0,56.0
Brasil,PE,Estado,2020-04-10,684.0,65.0
Brasil,PE,Estado,2020-04-11,816.0,72.0
Brasil,PE,Estado,2020-04-12,960.0,85.0
Brasil,PE,Estado,2020-04-13,1154.0,102.0
Brasil,PE,Estado,2020-04-14,1284.0,115.0
Brasil,PE,Estado,2020-04-15,1484.0,143.0
Brasil,PE,Estado,2020-04-16,1683.0,160.0
Brasil,PE,Estado,2020-04-17,2006.0,186.0
Brasil,PE,Estado,2020-04-18,2193.0,205.0
Brasil,PE,Estado,2020-04-19,2459.0,216.0
Brasil,PE,Estado,2020-04-20,2690.0,234.0
Brasil,PE,Estado,2020-04-21,2908.0,260.0
Brasil,PE,Estado,2020-04-22,3298.0,282.0
Brasil,PE,Estado,2020-04-23,3519.0,312.0
Brasil,PE,Estado,2020-04-24,3999.0,352.0
Brasil,PE,Estado,2020-04-25,4507.0,381.0
Brasil,PE,Estado,2020-04-26,4898.0,415.0
Brasil,PE,Estado,2020-04-27,5358.0,450.0
Brasil,PE,Estado,2020-04-28,5724.0,508.0
Brasil,PE,Estado,2020-04-29,6194.0,538.0
Brasil,PE,Estado,2020-04-30,6876.0,565.0
Brasil,PE,Estado,2020-05-01,7334.0,603.0
Brasil,PE,Estado,2020-05-02,8145.0,628.0
Brasil,PE,Estado,2020-05-03,8643.0,652.0
Brasil,PE,Estado,2020-05-04,8863.0,691.0
Brasil,PE,Estado,2020-05-05,9325.0,749.0
Brasil,PE,Estado,2020-05-06,9881.0,803.0
Brasil,PE,Estado,2020-05-07,10824.0,845.0
Brasil,PE,Estado,2020-05-08,11587.0,927.0
Brasil,PE,Estado,2020-05-09,12470.0,972.0
Brasil,PE,Estado,2020-05-10,13275.0,1047.0
Brasil,PE,Estado,2020-05-11,13768.0,1087.0
Brasil,PE,Estado,2020-05-12,14309.0,1157.0
Brasil,PE,Estado,2020-05-13,14901.0,1224.0
Brasil,PE,Estado,2020-05-14,15588.0,1298.0
Brasil,PE,Estado,2020-05-15,16209.0,1381.0
Brasil,PE,Estado,2020-05-16,18488.0,1461.0
Brasil,PE,Estado,2020-05-17,19452.0,1516.0
Brasil,PE,Estado,2020-05-18,20094.0,1640.0
Brasil,PE,Estado,2020-05-19,21242.0,1741.0
Brasil,PE,Estado,2020-05-20,22560.0,1834.0
Brasil,PE,Estado,2020-05-21,23911.0,1925.0
Brasil,PE,Estado,2020-05-22,25760.0,2057.0
Brasil,PE,Estado,2020-05-23,26786.0,2144.0
Brasil,PE,Estado,2020-05-24,27759.0,2200.0
Brasil,PE,Estado,2020-05-25,28366.0,2248.0
Brasil,PE,Estado,2020-05-26,28854.0,2328.0
Brasil,PE,Estado,2020-05-27,29919.0,2468.0
Brasil,PE,Estado,2020-05-28,30713.0,2566.0
Brasil,PE,Estado,2020-05-29,32255.0,2669.0
Brasil,PE,Estado,2020-05-30,33427.0,2740.0
Brasil,PE,Estado,2020-05-31,34450.0,2807.0
Brasil,PE,Estado,2020-06-01,34900.0,2875.0
Brasil,PE,Estado,2020-06-02,35508.0,2933.0
Brasil,PE,Estado,2020-06-03,36463.0,3012.0
Brasil,PE,Estado,2020-06-04,37507.0,3134.0
Brasil,PE,Estado,2020-06-05,38511.0,3205.0
Brasil,PE,Estado,2020-06-06,39361.0,3270.0
Brasil,PE,Estado,2020-06-07,40242.0,3305.0
Brasil,PE,Estado,2020-06-08,40705.0,3350.0
Brasil,PE,Estado,2020-06-09,41010.0,3453.0
Brasil,PE,Estado,2020-06-10,41935.0,3531.0
Brasil,PE,Estado,2020-06-11,42994.0,3633.0
Brasil,PE,Estado,2020-06-12,43872.0,3694.0
Brasil,PE,Estado,2020-06-13,44671.0,3784.0
Brasil,PE,Estado,2020-06-14,45261.0,3855.0
Brasil,PE,Estado,2020-06-15,45507.0,3886.0
Brasil,PE,Estado,2020-06-16,46427.0,3959.0
Brasil,PE,Estado,2020-06-17,47446.0,4009.0
Brasil,PE,Estado,2020-06-18,48626.0,4057.0
Brasil,PE,Estado,2020-06-19,49720.0,4102.0
Brasil,PE,Estado,2020-06-20,51118.0,4148.0
Brasil,PE,Estado,2020-06-21,52113.0,4234.0
Brasil,PE,Estado,2020-06-22,52494.0,4252.0
Brasil,PE,Estado,2020-06-23,52831.0,4339.0
Brasil,PE,Estado,2020-06-24,54022.0,4425.0
Brasil,PE,Estado,2020-06-25,55136.0,4488.0
Brasil,PE,Estado,2020-06-26,55804.0,4610.0
Brasil,PE,Estado,2020-06-27,57089.0,4708.0
Brasil,PE,Estado,2020-06-28,58107.0,4751.0
Brasil,PE,Estado,2020-06-29,58476.0,4782.0
Brasil,PE,Estado,2020-06-30,58858.0,4829.0
Brasil,PE,Estado,2020-07-01,59705.0,4894.0
Brasil,PE,Estado,2020-07-02,61119.0,4968.0
Brasil,PE,Estado,2020-07-03,62362.0,5068.0
Brasil,PE,Estado,2020-07-04,63457.0,5116.0
Brasil,PE,Estado,2020-07-05,65129.0,5143.0
Brasil,PE,Estado,2020-07-06,65642.0,5163.0
Brasil,PE,Estado,2020-07-07,66151.0,5234.0
Brasil,PE,Estado,2020-07-08,67604.0,5323.0
Brasil,PE,Estado,2020-07-09,68767.0,5409.0
Brasil,PE,Estado,2020-07-10,70100.0,5482.0
Brasil,PE,Estado,2020-07-11,71370.0,5556.0
Brasil,PE,Estado,2020-07-12,72470.0,5595.0
Brasil,PE,Estado,2020-07-13,72901.0,5652.0
Brasil,PE,Estado,2020-07-14,73576.0,5715.0
Brasil,PE,Estado,2020-07-15,74960.0,5772.0
Brasil,PE,Estado,2020-07-16,76091.0,5836.0
Brasil,PE,Estado,2020-07-17,77423.0,5869.0
Brasil,PE,Estado,2020-07-18,78509.0,5928.0
Brasil,PE,Estado,2020-07-19,79452.0,5984.0
Brasil,PE,Estado,2020-07-20,80115.0,6036.0
Brasil,PE,Estado,2020-07-21,80441.0,6089.0
Brasil,PE,Estado,2020-07-22,81382.0,6152.0
Brasil,PE,Estado,2020-07-23,83240.0,6211.0
Brasil,PE,Estado,2020-07-24,85042.0,6237.0
Brasil,PE,Estado,2020-07-25,86752.0,6299.0
Brasil,PE,Estado,2020-07-26,88466.0,6352.0
Brasil,PE,Estado,2020-07-27,89132.0,6376.0
Brasil,PE,Estado,2020-07-28,89678.0,6421.0
Brasil,AL,Estado,2020-02-25,0.0,0.0
Brasil,AL,Estado,2020-02-26,0.0,0.0
Brasil,AL,Estado,2020-02-27,0.0,0.0
Brasil,AL,Estado,2020-02-28,0.0,0.0
Brasil,AL,Estado,2020-02-29,0.0,0.0
Brasil,AL,Estado,2020-03-01,0.0,0.0
Brasil,AL,Estado,2020-03-02,0.0,0.0
Brasil,AL,Estado,2020-03-03,0.0,0.0
Brasil,AL,Estado,2020-03-04,0.0,0.0
Brasil,AL,Estado,2020-03-05,0.0,0.0
Brasil,AL,Estado,2020-03-06,0.0,0.0
Brasil,AL,Estado,2020-03-07,0.0,0.0
Brasil,AL,Estado,2020-03-08,1.0,0.0
Brasil,AL,Estado,2020-03-09,1.0,0.0
Brasil,AL,Estado,2020-03-10,1.0,0.0
Brasil,AL,Estado,2020-03-11,1.0,0.0
Brasil,AL,Estado,2020-03-12,1.0,0.0
Brasil,AL,Estado,2020-03-13,1.0,0.0
Brasil,AL,Estado,2020-03-14,1.0,0.0
Brasil,AL,Estado,2020-03-15,1.0,0.0
Brasil,AL,Estado,2020-03-16,1.0,0.0
Brasil,AL,Estado,2020-03-17,1.0,0.0
Brasil,AL,Estado,2020-03-18,1.0,0.0
Brasil,AL,Estado,2020-03-19,4.0,0.0
Brasil,AL,Estado,2020-03-20,5.0,0.0
Brasil,AL,Estado,2020-03-21,7.0,0.0
Brasil,AL,Estado,2020-03-22,7.0,0.0
Brasil,AL,Estado,2020-03-23,7.0,0.0
Brasil,AL,Estado,2020-03-24,9.0,0.0
Brasil,AL,Estado,2020-03-25,11.0,0.0
Brasil,AL,Estado,2020-03-26,11.0,0.0
Brasil,AL,Estado,2020-03-27,11.0,0.0
Brasil,AL,Estado,2020-03-28,14.0,0.0
Brasil,AL,Estado,2020-03-29,17.0,0.0
Brasil,AL,Estado,2020-03-30,17.0,0.0
Brasil,AL,Estado,2020-03-31,18.0,1.0
Brasil,AL,Estado,2020-04-01,18.0,1.0
Brasil,AL,Estado,2020-04-02,18.0,1.0
Brasil,AL,Estado,2020-04-03,22.0,2.0
Brasil,AL,Estado,2020-04-04,23.0,2.0
Brasil,AL,Estado,2020-04-05,28.0,2.0
Brasil,AL,Estado,2020-04-06,31.0,2.0
Brasil,AL,Estado,2020-04-07,32.0,2.0
Brasil,AL,Estado,2020-04-08,37.0,2.0
Brasil,AL,Estado,2020-04-09,37.0,3.0
Brasil,AL,Estado,2020-04-10,45.0,3.0
Brasil,AL,Estado,2020-04-11,48.0,3.0
Brasil,AL,Estado,2020-04-12,48.0,3.0
Brasil,AL,Estado,2020-04-13,50.0,3.0
Brasil,AL,Estado,2020-04-14,72.0,4.0
Brasil,AL,Estado,2020-04-15,82.0,5.0
Brasil,AL,Estado,2020-04-16,89.0,5.0
Brasil,AL,Estado,2020-04-17,110.0,7.0
Brasil,AL,Estado,2020-04-18,132.0,7.0
Brasil,AL,Estado,2020-04-19,159.0,15.0
Brasil,AL,Estado,2020-04-20,171.0,18.0
Brasil,AL,Estado,2020-04-21,210.0,19.0
Brasil,AL,Estado,2020-04-22,243.0,20.0
Brasil,AL,Estado,2020-04-23,324.0,22.0
Brasil,AL,Estado,2020-04-24,413.0,27.0
Brasil,AL,Estado,2020-04-25,501.0,29.0
Brasil,AL,Estado,2020-04-26,554.0,32.0
Brasil,AL,Estado,2020-04-27,643.0,34.0
Brasil,AL,Estado,2020-04-28,777.0,36.0
Brasil,AL,Estado,2020-04-29,957.0,41.0
Brasil,AL,Estado,2020-04-30,1044.0,47.0
Brasil,AL,Estado,2020-05-01,1226.0,53.0
Brasil,AL,Estado,2020-05-02,1372.0,58.0
Brasil,AL,Estado,2020-05-03,1441.0,64.0
Brasil,AL,Estado,2020-05-04,1538.0,72.0
Brasil,AL,Estado,2020-05-05,1606.0,80.0
Brasil,AL,Estado,2020-05-06,1703.0,89.0
Brasil,AL,Estado,2020-05-07,1867.0,98.0
Brasil,AL,Estado,2020-05-08,2033.0,108.0
Brasil,AL,Estado,2020-05-09,2172.0,114.0
Brasil,AL,Estado,2020-05-10,2258.0,126.0
Brasil,AL,Estado,2020-05-11,2343.0,138.0
Brasil,AL,Estado,2020-05-12,2580.0,150.0
Brasil,AL,Estado,2020-05-13,2761.0,164.0
Brasil,AL,Estado,2020-05-14,2972.0,177.0
Brasil,AL,Estado,2020-05-15,3212.0,187.0
Brasil,AL,Estado,2020-05-16,3593.0,199.0
Brasil,AL,Estado,2020-05-17,3816.0,210.0
Brasil,AL,Estado,2020-05-18,4031.0,221.0
Brasil,AL,Estado,2020-05-19,4316.0,231.0
Brasil,AL,Estado,2020-05-20,4437.0,251.0
Brasil,AL,Estado,2020-05-21,4916.0,262.0
Brasil,AL,Estado,2020-05-22,5302.0,280.0
Brasil,AL,Estado,2020-05-23,5630.0,301.0
Brasil,AL,Estado,2020-05-24,6214.0,316.0
Brasil,AL,Estado,2020-05-25,6682.0,337.0
Brasil,AL,Estado,2020-05-26,7058.0,354.0
Brasil,AL,Estado,2020-05-27,7580.0,368.0
Brasil,AL,Estado,2020-05-28,8055.0,385.0
Brasil,AL,Estado,2020-05-29,8618.0,406.0
Brasil,AL,Estado,2020-05-30,9223.0,424.0
Brasil,AL,Estado,2020-05-31,10288.0,443.0
Brasil,AL,Estado,2020-06-01,10837.0,461.0
Brasil,AL,Estado,2020-06-02,11559.0,482.0
Brasil,AL,Estado,2020-06-03,12407.0,506.0
Brasil,AL,Estado,2020-06-04,13097.0,531.0
Brasil,AL,Estado,2020-06-05,13937.0,557.0
Brasil,AL,Estado,2020-06-06,14818.0,582.0
Brasil,AL,Estado,2020-06-07,15706.0,601.0
Brasil,AL,Estado,2020-06-08,15706.0,601.0
Brasil,AL,Estado,2020-06-09,17193.0,640.0
Brasil,AL,Estado,2020-06-10,18176.0,660.0
Brasil,AL,Estado,2020-06-11,19200.0,681.0
Brasil,AL,Estado,2020-06-12,20031.0,701.0
Brasil,AL,Estado,2020-06-13,20887.0,723.0
Brasil,AL,Estado,2020-06-14,22199.0,744.0
Brasil,AL,Estado,2020-06-15,22962.0,768.0
Brasil,AL,Estado,2020-06-16,23632.0,793.0
Brasil,AL,Estado,2020-06-17,24867.0,811.0
Brasil,AL,Estado,2020-06-18,25633.0,831.0
Brasil,AL,Estado,2020-06-19,26906.0,848.0
Brasil,AL,Estado,2020-06-20,27698.0,866.0
Brasil,AL,Estado,2020-06-21,28657.0,884.0
Brasil,AL,Estado,2020-06-22,29395.0,903.0
Brasil,AL,Estado,2020-06-23,30248.0,920.0
Brasil,AL,Estado,2020-06-24,31230.0,938.0
Brasil,AL,Estado,2020-06-25,32065.0,958.0
Brasil,AL,Estado,2020-06-26,32864.0,975.0
Brasil,AL,Estado,2020-06-27,33521.0,993.0
Brasil,AL,Estado,2020-06-28,34312.0,1012.0
Brasil,AL,Estado,2020-06-29,35117.0,1032.0
Brasil,AL,Estado,2020-06-30,35962.0,1052.0
Brasil,AL,Estado,2020-07-01,36819.0,1072.0
Brasil,AL,Estado,2020-07-02,37328.0,1091.0
Brasil,AL,Estado,2020-07-03,38404.0,1113.0
Brasil,AL,Estado,2020-07-04,39255.0,1134.0
Brasil,AL,Estado,2020-07-05,39935.0,1153.0
Brasil,AL,Estado,2020-07-06,40569.0,1172.0
Brasil,AL,Estado,2020-07-07,41524.0,1192.0
Brasil,AL,Estado,2020-07-08,42322.0,1213.0
Brasil,AL,Estado,2020-07-09,43191.0,1230.0
Brasil,AL,Estado,2020-07-10,43959.0,1246.0
Brasil,AL,Estado,2020-07-11,44633.0,1264.0
Brasil,AL,Estado,2020-07-12,45330.0,1281.0
Brasil,AL,Estado,2020-07-13,46296.0,1297.0
Brasil,AL,Estado,2020-07-14,47005.0,1314.0
Brasil,AL,Estado,2020-07-15,47864.0,1331.0
Brasil,AL,Estado,2020-07-16,48734.0,1348.0
Brasil,AL,Estado,2020-07-17,49253.0,1365.0
Brasil,AL,Estado,2020-07-18,49583.0,1381.0
Brasil,AL,Estado,2020-07-19,50078.0,1397.0
Brasil,AL,Estado,2020-07-20,50307.0,1413.0
Brasil,AL,Estado,2020-07-21,50951.0,1428.0
Brasil,AL,Estado,2020-07-22,51680.0,1443.0
Brasil,AL,Estado,2020-07-23,52529.0,1457.0
Brasil,AL,Estado,2020-07-24,53713.0,1471.0
Brasil,AL,Estado,2020-07-25,54730.0,1486.0
Brasil,AL,Estado,2020-07-26,55376.0,1500.0
Brasil,AL,Estado,2020-07-27,56204.0,1514.0
Brasil,AL,Estado,2020-07-28,57142.0,1527.0
Brasil,SE,Estado,2020-02-25,0.0,0.0
Brasil,SE,Estado,2020-02-26,0.0,0.0
Brasil,SE,Estado,2020-02-27,0.0,0.0
Brasil,SE,Estado,2020-02-28,0.0,0.0
Brasil,SE,Estado,2020-02-29,0.0,0.0
Brasil,SE,Estado,2020-03-01,0.0,0.0
Brasil,SE,Estado,2020-03-02,0.0,0.0
Brasil,SE,Estado,2020-03-03,0.0,0.0
Brasil,SE,Estado,2020-03-04,0.0,0.0
Brasil,SE,Estado,2020-03-05,0.0,0.0
Brasil,SE,Estado,2020-03-06,0.0,0.0
Brasil,SE,Estado,2020-03-07,0.0,0.0
Brasil,SE,Estado,2020-03-08,0.0,0.0
Brasil,SE,Estado,2020-03-09,0.0,0.0
Brasil,SE,Estado,2020-03-10,0.0,0.0
Brasil,SE,Estado,2020-03-11,0.0,0.0
Brasil,SE,Estado,2020-03-12,0.0,0.0
Brasil,SE,Estado,2020-03-13,0.0,0.0
Brasil,SE,Estado,2020-03-14,0.0,0.0
Brasil,SE,Estado,2020-03-15,1.0,0.0
Brasil,SE,Estado,2020-03-16,1.0,0.0
Brasil,SE,Estado,2020-03-17,4.0,0.0
Brasil,SE,Estado,2020-03-18,5.0,0.0
Brasil,SE,Estado,2020-03-19,6.0,0.0
Brasil,SE,Estado,2020-03-20,6.0,0.0
Brasil,SE,Estado,2020-03-21,10.0,0.0
Brasil,SE,Estado,2020-03-22,10.0,0.0
Brasil,SE,Estado,2020-03-23,10.0,0.0
Brasil,SE,Estado,2020-03-24,15.0,0.0
Brasil,SE,Estado,2020-03-25,16.0,0.0
Brasil,SE,Estado,2020-03-26,16.0,0.0
Brasil,SE,Estado,2020-03-27,16.0,0.0
Brasil,SE,Estado,2020-03-28,16.0,0.0
Brasil,SE,Estado,2020-03-29,16.0,0.0
Brasil,SE,Estado,2020-03-30,16.0,0.0
Brasil,SE,Estado,2020-03-31,19.0,0.0
Brasil,SE,Estado,2020-04-01,20.0,0.0
Brasil,SE,Estado,2020-04-02,23.0,2.0
Brasil,SE,Estado,2020-04-03,25.0,2.0
Brasil,SE,Estado,2020-04-04,27.0,2.0
Brasil,SE,Estado,2020-04-05,32.0,3.0
Brasil,SE,Estado,2020-04-06,32.0,4.0
Brasil,SE,Estado,2020-04-07,36.0,4.0
Brasil,SE,Estado,2020-04-08,36.0,4.0
Brasil,SE,Estado,2020-04-09,39.0,4.0
Brasil,SE,Estado,2020-04-10,42.0,4.0
Brasil,SE,Estado,2020-04-11,42.0,4.0
Brasil,SE,Estado,2020-04-12,44.0,4.0
Brasil,SE,Estado,2020-04-13,44.0,4.0
Brasil,SE,Estado,2020-04-14,45.0,4.0
Brasil,SE,Estado,2020-04-15,46.0,4.0
Brasil,SE,Estado,2020-04-16,48.0,4.0
Brasil,SE,Estado,2020-04-17,53.0,4.0
Brasil,SE,Estado,2020-04-18,71.0,5.0
Brasil,SE,Estado,2020-04-19,83.0,5.0
Brasil,SE,Estado,2020-04-20,86.0,5.0
Brasil,SE,Estado,2020-04-21,92.0,5.0
Brasil,SE,Estado,2020-04-22,117.0,7.0
Brasil,SE,Estado,2020-04-23,124.0,8.0
Brasil,SE,Estado,2020-04-24,144.0,8.0
Brasil,SE,Estado,2020-04-25,153.0,9.0
Brasil,SE,Estado,2020-04-26,159.0,9.0
Brasil,SE,Estado,2020-04-27,197.0,10.0
Brasil,SE,Estado,2020-04-28,280.0,11.0
Brasil,SE,Estado,2020-04-29,337.0,12.0
Brasil,SE,Estado,2020-04-30,447.0,12.0
Brasil,SE,Estado,2020-05-01,517.0,14.0
Brasil,SE,Estado,2020-05-02,601.0,14.0
Brasil,SE,Estado,2020-05-03,730.0,14.0
Brasil,SE,Estado,2020-05-04,772.0,17.0
Brasil,SE,Estado,2020-05-05,898.0,21.0
Brasil,SE,Estado,2020-05-06,998.0,23.0
Brasil,SE,Estado,2020-05-07,1214.0,25.0
Brasil,SE,Estado,2020-05-08,1438.0,28.0
Brasil,SE,Estado,2020-05-09,1588.0,33.0
Brasil,SE,Estado,2020-05-10,1771.0,34.0
Brasil,SE,Estado,2020-05-11,1800.0,37.0
Brasil,SE,Estado,2020-05-12,2032.0,37.0
Brasil,SE,Estado,2020-05-13,2268.0,42.0
Brasil,SE,Estado,2020-05-14,2494.0,47.0
Brasil,SE,Estado,2020-05-15,2868.0,50.0
Brasil,SE,Estado,2020-05-16,3135.0,53.0
Brasil,SE,Estado,2020-05-17,3343.0,57.0
Brasil,SE,Estado,2020-05-18,3566.0,59.0
Brasil,SE,Estado,2020-05-19,3967.0,63.0
Brasil,SE,Estado,2020-05-20,4277.0,69.0
Brasil,SE,Estado,2020-05-21,4734.0,76.0
Brasil,SE,Estado,2020-05-22,4922.0,82.0
Brasil,SE,Estado,2020-05-23,5131.0,86.0
Brasil,SE,Estado,2020-05-24,5314.0,93.0
Brasil,SE,Estado,2020-05-25,5448.0,103.0
Brasil,SE,Estado,2020-05-26,5735.0,116.0
Brasil,SE,Estado,2020-05-27,5912.0,127.0
Brasil,SE,Estado,2020-05-28,6156.0,135.0
Brasil,SE,Estado,2020-05-29,6462.0,142.0
Brasil,SE,Estado,2020-05-30,6805.0,149.0
Brasil,SE,Estado,2020-05-31,6999.0,158.0
Brasil,SE,Estado,2020-06-01,7233.0,166.0
Brasil,SE,Estado,2020-06-02,7555.0,172.0
Brasil,SE,Estado,2020-06-03,7989.0,180.0
Brasil,SE,Estado,2020-06-04,8200.0,186.0
Brasil,SE,Estado,2020-06-05,8577.0,198.0
Brasil,SE,Estado,2020-06-06,8972.0,208.0
Brasil,SE,Estado,2020-06-07,9290.0,217.0
Brasil,SE,Estado,2020-06-08,9727.0,234.0
Brasil,SE,Estado,2020-06-09,10126.0,252.0
Brasil,SE,Estado,2020-06-10,10615.0,264.0
Brasil,SE,Estado,2020-06-11,11056.0,283.0
Brasil,SE,Estado,2020-06-12,11534.0,305.0
Brasil,SE,Estado,2020-06-13,12866.0,316.0
Brasil,SE,Estado,2020-06-14,13968.0,330.0
Brasil,SE,Estado,2020-06-15,15675.0,352.0
Brasil,SE,Estado,2020-06-16,16310.0,364.0
Brasil,SE,Estado,2020-06-17,16807.0,383.0
Brasil,SE,Estado,2020-06-18,17338.0,400.0
Brasil,SE,Estado,2020-06-19,17808.0,426.0
Brasil,SE,Estado,2020-06-20,18449.0,448.0
Brasil,SE,Estado,2020-06-21,18985.0,462.0
Brasil,SE,Estado,2020-06-22,19384.0,491.0
Brasil,SE,Estado,2020-06-23,19883.0,511.0
Brasil,SE,Estado,2020-06-24,20353.0,524.0
Brasil,SE,Estado,2020-06-25,21081.0,554.0
Brasil,SE,Estado,2020-06-26,21908.0,579.0
Brasil,SE,Estado,2020-06-27,23319.0,605.0
Brasil,SE,Estado,2020-06-28,24421.0,620.0
Brasil,SE,Estado,2020-06-29,24817.0,653.0
Brasil,SE,Estado,2020-06-30,25411.0,676.0
Brasil,SE,Estado,2020-07-01,25915.0,701.0
Brasil,SE,Estado,2020-07-02,26612.0,725.0
Brasil,SE,Estado,2020-07-03,28186.0,764.0
Brasil,SE,Estado,2020-07-04,29761.0,783.0
Brasil,SE,Estado,2020-07-05,30217.0,798.0
Brasil,SE,Estado,2020-07-06,30718.0,826.0
Brasil,SE,Estado,2020-07-07,31640.0,851.0
Brasil,SE,Estado,2020-07-08,32490.0,875.0
Brasil,SE,Estado,2020-07-09,33416.0,901.0
Brasil,SE,Estado,2020-07-10,34713.0,931.0
Brasil,SE,Estado,2020-07-11,36046.0,954.0
Brasil,SE,Estado,2020-07-12,37631.0,984.0
Brasil,SE,Estado,2020-07-13,38221.0,1012.0
Brasil,SE,Estado,2020-07-14,39167.0,1033.0
Brasil,SE,Estado,2020-07-15,40139.0,1054.0
Brasil,SE,Estado,2020-07-16,41226.0,1071.0
Brasil,SE,Estado,2020-07-17,41888.0,1088.0
Brasil,SE,Estado,2020-07-18,43072.0,1111.0
Brasil,SE,Estado,2020-07-19,45243.0,1125.0
Brasil,SE,Estado,2020-07-20,46059.0,1156.0
Brasil,SE,Estado,2020-07-21,47110.0,1182.0
Brasil,SE,Estado,2020-07-22,48140.0,1211.0
Brasil,SE,Estado,2020-07-23,49397.0,1247.0
Brasil,SE,Estado,2020-07-24,51132.0,1284.0
Brasil,SE,Estado,2020-07-25,52264.0,1303.0
Brasil,SE,Estado,2020-07-26,52603.0,1314.0
Brasil,SE,Estado,2020-07-27,53612.0,1340.0
Brasil,SE,Estado,2020-07-28,55009.0,1359.0
Brasil,RJ,Estado,2020-02-25,0.0,0.0
Brasil,RJ,Estado,2020-02-26,0.0,0.0
Brasil,RJ,Estado,2020-02-27,0.0,0.0
Brasil,RJ,Estado,2020-02-28,0.0,0.0
Brasil,RJ,Estado,2020-02-29,0.0,0.0
Brasil,RJ,Estado,2020-03-01,0.0,0.0
Brasil,RJ,Estado,2020-03-02,0.0,0.0
Brasil,RJ,Estado,2020-03-03,0.0,0.0
Brasil,RJ,Estado,2020-03-04,0.0,0.0
Brasil,RJ,Estado,2020-03-05,1.0,0.0
Brasil,RJ,Estado,2020-03-06,1.0,0.0
Brasil,RJ,Estado,2020-03-07,2.0,0.0
Brasil,RJ,Estado,2020-03-08,3.0,0.0
Brasil,RJ,Estado,2020-03-09,3.0,0.0
Brasil,RJ,Estado,2020-03-10,8.0,0.0
Brasil,RJ,Estado,2020-03-11,13.0,0.0
Brasil,RJ,Estado,2020-03-12,16.0,0.0
Brasil,RJ,Estado,2020-03-13,16.0,0.0
Brasil,RJ,Estado,2020-03-14,22.0,0.0
Brasil,RJ,Estado,2020-03-15,24.0,0.0
Brasil,RJ,Estado,2020-03-16,31.0,0.0
Brasil,RJ,Estado,2020-03-17,33.0,0.0
Brasil,RJ,Estado,2020-03-18,45.0,0.0
Brasil,RJ,Estado,2020-03-19,65.0,2.0
Brasil,RJ,Estado,2020-03-20,109.0,2.0
Brasil,RJ,Estado,2020-03-21,119.0,3.0
Brasil,RJ,Estado,2020-03-22,186.0,3.0
Brasil,RJ,Estado,2020-03-23,233.0,4.0
Brasil,RJ,Estado,2020-03-24,305.0,6.0
